Date,Retailer,Volume_Sales_PL,Volume_Sales_SI,Price_PL,Price_SI,Private Label,Base_Price_SI,Promo_Intensity_SI,Week_Number,Month,Spring,Summer,Fall,Promo_Depth_SI,Log_Volume_Sales_SI,Log_Price_SI,Log_Price_PL,Log_Base_Price_SI,has_promo,has_competitor
2025-02-23,BJ's,94972.31243006681,19770.207718849186,11.02704276454977,18.738925214625052,11.019581211045049,18.818512557422235,0.3221216517626015,112,2,0,0,0,-0.004229204755388238,9.891931422879784,2.93060292269091,2.4003506889362263,2.934841095827742,1,1
2025-03-02,BJ's,94791.26599999997,18542.0,11.000739949109414,18.82785567899903,11.018245597222158,18.846473292878162,0.22651278179268688,113,3,1,0,0,-0.0009878566451033688,9.827793708166928,2.935337458276834,2.397962538636829,2.936325803173888,1,1
2025-03-09,BJ's,99199.7706,17976.0,11.020840103127888,18.828188696039163,11.01326908415531,18.854730924068868,0.1961504227859368,114,3,1,0,0,-0.0014077224510173902,9.796792813865165,2.9353551455855076,2.3997880352226937,2.936763859808644,1,1
2025-03-16,BJ's,98910.63659999998,17742.0,11.018434922648968,18.860021418103933,11.021049291005152,18.859799628057168,0.2095592379664074,115,3,1,0,0,1.1759936539013083e-05,9.783689989080532,2.9370444128411424,2.3995697721005484,2.937032652973751,1,1
2025-03-23,BJ's,94108.21228638034,17295.3492872715,11.036196871873818,18.765198363144084,11.031454773501798,18.86088069486594,0.25986219577984404,116,3,1,0,0,-0.0050730574711658205,9.758192917019981,2.932004003442068,2.4011804952566194,2.937089972555466,1,1
2025-03-30,BJ's,93025.15564669443,16750.332897901535,11.023893752273146,18.83427317509797,11.018377259003156,18.836920637427045,0.2585580181563534,117,3,1,0,0,-0.00014054645024175194,9.726173411557301,2.9356782513417143,2.400065076368649,2.9358188076695337,1,1
2025-04-06,BJ's,102458.10388782137,18957.104140996933,11.017768969605502,18.805802635751814,11.014850501714369,18.839322976469028,0.9746554797409079,118,4,1,0,0,-0.001779275229745858,9.84993402896432,2.934165473050895,2.3995093303795585,2.9359463330709437,1,1
2025-04-13,BJ's,101112.83516362622,20532.492156744003,10.993731937752209,18.75385929406134,11.02057434093402,18.83822548896657,0.9615874182864872,119,4,1,0,0,-0.004478457642130063,9.929763893622019,2.931399560253139,2.3973252865463572,2.935888076228476,1,1
2025-04-20,BJ's,102403.79240000002,20872.0,11.021405285721016,18.800300881563818,11.011796591731422,18.81288046995135,1.0,120,4,1,0,0,-0.0006686689158326153,9.946163826816564,2.9338728740463362,2.399839316984899,2.9345417666209364,1,1
2025-04-27,BJ's,93359.56060000001,17224.0,11.238286201726723,18.749606363214117,11.235022144839162,18.825557079940562,0.2241058987459359,121,4,1,0,0,-0.0040344472359532535,9.754059039044199,2.93117275823413,2.419326359684346,2.9352153658080296,1,1
2025-05-04,BJ's,109832.32354087691,21436.0752966404,11.214758642171704,18.786612023580968,11.201348996693632,18.798870618857247,0.2500470973777985,122,5,1,0,0,-0.0006520921136603519,9.97283054323408,2.933144489748184,2.4172306467572398,2.9337967945663808,1,1
2025-05-11,BJ's,102012.50676741732,25228.68117594719,11.243831071216071,18.61015726302446,11.232960467699202,18.72670753485614,0.28159523364463845,123,5,1,0,0,-0.006223746038364952,10.135736768209703,2.9237075210765124,2.4198196290267715,2.929950715358195,1,1
2025-05-18,BJ's,102475.4895480777,35663.485560655594,11.148871810458097,17.667505284425904,11.147563279455195,18.489713087943084,1.0,124,5,1,0,0,-0.04446839167306127,10.481882630910118,2.8717270926871663,2.4113383098682344,2.9172145281311606,1,1
2025-05-25,BJ's,108481.11658127604,37424.10489940643,11.123457620912049,17.529740209238014,11.124065344195797,18.359824853634482,1.0,125,5,1,0,0,-0.0452120132416266,10.53007029181828,2.863898879042269,2.409056177623883,2.9101648455844504,1,1
2025-06-01,BJ's,99706.74279999998,31870.0,11.094601298323806,17.582232193285222,11.110091452183804,18.02356906089141,1.0,126,6,0,1,0,-0.024486652233814632,10.369420407411383,2.866888857648531,2.4064586204818905,2.891680293661436,1,1
2025-06-08,BJ's,109982.92679999999,34674.0,11.07088343719828,17.66001730403184,11.117736477975791,18.162111736130598,1.0,127,6,0,1,0,-0.027645157093705297,10.453745405545833,2.8713031750185865,2.4043185481612834,2.8993376514417855,1,1
2025-06-15,BJ's,109743.23399999997,35026.0,11.108812582490101,17.66950493918803,11.1113077023122,18.105794630058536,0.6909724204876377,128,6,0,1,0,-0.02409668836882728,10.46384592183261,2.8718402689152405,2.407738719675933,2.8962320323433075,1,1
2025-06-22,BJ's,104526.77040000002,25624.0,11.060614254021077,19.078668435841397,11.067513420698509,19.127399279625596,0.37948798001873246,129,6,0,1,0,-0.0025476983604407755,10.151284691288994,2.9485708751068973,2.403390532890245,2.9511218243735318,1,1
2025-06-29,BJ's,111445.27519999997,25818.0,11.122404196289231,19.44934851653885,11.114532714973528,19.49795228926758,0.3180726624835386,130,6,0,1,0,-0.002492762932622572,10.158827202066655,2.9678135742098433,2.408961470155837,2.9703094492488895,1,1
2025-07-06,BJ's,109104.94199999997,26878.0,11.305877426216432,19.518637547436562,11.29514559271471,19.527258713616312,0.3385668576530992,131,7,0,1,0,-0.0004414939293930775,10.19906338710701,2.971369780774202,2.4253227167133846,2.9718113721907344,1,1
2025-07-13,BJ's,98707.0712,30498.0,11.709233594515181,18.145355761033514,11.707085901534521,18.85286372442271,1.0,132,7,0,1,0,-0.03752787765991561,10.325416386674958,2.898414647032955,2.4603777266646154,2.936664824075122,1,1
2025-07-20,BJ's,106555.68419999996,36262.0,11.632394570793045,17.492395344989244,11.636228171812634,18.87291034380172,1.0,133,7,0,1,0,-0.07314796571721471,10.498525639985754,2.86176623476961,2.453793841363812,2.9377275787440946,1,1
2025-07-27,BJ's,104936.04720000003,34780.0,11.701401529108326,17.465887291546867,11.708110635794652,18.854579496773916,1.0,134,7,0,1,0,-0.073652780506967,10.456797787908274,2.8602496809503877,2.459708623442281,2.9367558285138116,1,1
2025-08-03,BJ's,104270.42680000003,26080.0,11.696057879603005,18.656315950920245,11.712188465549536,18.809127367470392,0.5478527607361963,135,8,0,1,0,-0.008124322493260783,10.16892401604059,2.9261847456443286,2.4592518516616457,2.934342250289452,1,1
2025-08-10,BJ's,100151.47900717797,22152.5901927948,11.719403780323304,19.496428917905664,11.716619115668157,19.544600272153996,0.3225466295435415,136,8,0,1,0,-0.0024646886391922473,10.00570970736311,2.9702313163838188,2.461245910868777,2.972699047368039,1,1
2025-08-17,BJ's,104863.50096723888,21609.573802948,11.687909630962285,19.475089188172856,11.70005627806101,19.503108826750523,0.3394308043817733,137,8,0,1,0,-0.0014366754975614349,9.980891727092102,2.969136171370092,2.4585549426391005,2.970573879875413,1,1
2025-08-24,BJ's,92736.41177590576,26694.75944185257,11.658267436000067,17.98213773443546,11.659696704283212,19.137095369890044,1.0,138,8,0,1,0,-0.060351772990156705,10.192222549537721,2.889378917105901,2.4560155794871945,2.9516286174495043,1,1
2025-08-31,BJ's,93354.47158624441,29738.93196249008,11.717474644502301,17.39786869422473,11.718431471677151,19.09731710131416,1.0,139,8,0,1,0,-0.08898885629188646,10.30021230687735,2.856347709880454,2.46108128691243,2.9495478592865436,1,1
2025-09-07,BJ's,100602.5258,29490.0,11.65746552635372,17.403843336724314,11.649323451652482,19.140430899743393,1.0,140,9,0,0,1,-0.09072876008462072,10.291806501809322,2.8566910632507114,2.4559467924884792,2.9518028988196376,1,1
2025-09-14,BJ's,97045.3626,22406.0,11.609187453323376,18.530427564045347,11.602104178843366,18.94255210237633,0.593501740605195,141,9,0,0,1,-0.021756547697671658,10.017084059118668,2.9194141141835384,2.451796806466758,2.9414108253739877,1,1
2025-09-21,BJ's,93615.26519999998,19000.0,11.731191509141617,19.35854,11.733557088181353,19.436935328388152,0.306,142,9,0,0,1,-0.004033317344718013,9.852194258148577,2.9631336657815703,2.462251235438632,2.9671751388879266,1,1
2025-09-28,BJ's,92724.4014,18942.0,11.719589484116634,19.297672896209484,11.717428675869545,19.403480137229245,0.3095766022595291,143,9,0,0,1,-0.005453003289690783,9.849136957786047,2.9599845133151175,2.461261756582903,2.965452438498058,1,1
2025-10-05,BJ's,96052.37820000002,19932.0,11.685747421383649,19.412593818984547,11.675878412778083,19.43822558728163,0.27904876580373267,144,10,0,0,1,-0.0013186269591320965,9.900081759401296,2.965922021379266,2.458369930120096,2.9672415184919494,1,1
2025-10-12,BJ's,94952.9916,19284.0,11.711377431510337,19.40309064509438,11.71447061779273,19.46056426339695,0.2875959344534329,145,10,0,0,1,-0.002953337710287829,9.867031015525512,2.96543236498334,2.4605607993435274,2.968390072401045,1,1
2025-10-19,BJ's,87691.27300000004,17958.0,11.623459566727302,19.429240449938746,11.624090963677313,19.475305571517694,0.3024835727809333,146,10,0,0,1,-0.0023653093097710798,9.795790977080754,2.966779171011188,2.4530254323040936,2.9691472820839206,1,1
2025-10-26,BJ's,86464.46620000001,17172.0,11.676136554269418,19.461026088982063,11.673211170417792,19.4780040215831,0.27370137433030517,147,10,0,0,1,-0.000871646426513939,9.751035429344451,2.968413803475801,2.457547148218907,2.9692858300069553,1,1
2025-11-02,BJ's,84979.30939999998,17952.0,11.726631950372774,19.499795008912656,11.724805630669687,19.51399557042857,0.24598930481283424,148,11,0,0,1,-0.0007277116295666408,9.795456808322422,2.9704039531509925,2.4618624901797945,2.9711319296911936,1,1
2025-11-09,BJ's,86769.3986,19998.0,11.711985167010539,19.49834483448345,11.705769828776546,19.50091014088946,0.39973997399739974,149,11,0,0,1,-0.00013154803480841526,9.903387547535795,2.970329581684266,2.4606126907402284,2.970461138372276,1,1
2025-11-16,BJ's,87865.2822,27058.0,11.713093390567387,17.9475378815877,11.731768874543627,19.233512669754614,1.0,150,11,0,0,1,-0.06686115065133968,10.205737989163305,2.8874529401550992,2.460707309296572,2.9566542090531467,1,1
2025-11-23,BJ's,91645.6758,32116.0,11.64067029081121,16.49283285589737,11.642848567454331,19.173430956941022,1.0,151,11,0,0,1,-0.13980795127714185,10.377109627304575,2.8029259141696725,2.4545050257665704,2.9535255163663345,1,1
2025-11-30,BJ's,79168.97700000003,24744.0,11.597177197382102,16.502147591335273,11.59147406770663,18.33018485492841,1.0,152,11,0,0,1,-0.0997282503183069,10.116338314364906,2.8034905294874637,2.45076172344584,2.9085491466304627,1,1
2025-12-07,BJ's,84516.62860000001,25922.0,11.69981961862223,16.495569786281923,11.695274645397546,18.707950131575856,1.0,153,12,0,0,0,-0.11825883272800741,10.16284730798332,2.803091847053451,2.459573424473089,2.92894857423981,1,1
2025-12-14,BJ's,90177.81400000009,28888.0,11.706716922416568,16.497002907781777,11.715653926444148,18.83891252740823,1.0,154,12,0,0,0,-0.12431235700146015,10.271181562957294,2.803178722455018,2.4601627730067244,2.9359245460071217,1,1
2025-12-21,BJ's,89768.78879999998,34906.0,11.628411199827363,16.435998968658684,11.640072119247984,19.037965496382117,1.0,155,12,0,0,0,-0.1366725098970213,10.460414013184781,2.7994739882722373,2.453451344973627,2.946435169472293,1,1
2025-12-28,BJ's,79068.1356,26352.0,11.661227178041907,17.15925166970249,11.66406637123155,18.75749780046281,1.0,156,12,0,0,0,-0.0852057213473798,10.179299452417421,2.84253748411722,2.4562694222146395,2.9315935551759944,1,1
2026-01-04,BJ's,87000.8154,19360.0,11.722114368359572,19.638933884297522,11.71920635809586,19.63458940280744,1.0,157,1,0,0,0,0.0002212667349927866,9.870964360830568,2.9775140185760427,2.4614771747341253,2.977292776316924,1,1
2026-01-11,BJ's,89983.2268,19590.0,11.724310140875364,19.657386421643697,11.714064294045244,19.652066199845326,1.0,158,1,0,0,0,0.0002707207346173135,9.882774510938587,2.9784531670031105,2.4616644760022863,2.978182482906739,1,1
2026-01-18,BJ's,87472.74840000001,19556.0,11.727184149441804,19.667070975659644,11.71586909569568,19.679090657225093,0.3355491920638167,159,1,0,0,0,-0.0006107843992798623,9.881037423698537,2.978945713110684,2.461909578386403,2.9795566841147423,1,1
2023-01-01,Costco,0.0,87510.0,0.0,16.02069181,,16.020247257769654,0.0,0,1,0,0,0,2.7749398819665316e-05,11.379508351529877,2.7738811248526236,0.0,2.7738533758388115,1,0
2023-01-08,Costco,0.0,116994.0,0.0,16.01285399,,16.01244957609736,0.0,1,1,0,0,0,2.525621709015269e-05,11.669877930413643,2.7733917740823193,0.0,2.773366518184162,1,0
2023-01-15,Costco,0.0,109448.0,0.0,16.02184891,,16.02159260342055,0.0,2,1,0,0,0,1.599757188897044e-05,11.60320482959995,2.773953347589929,0.0,2.773937350146,1,0
2023-01-22,Costco,0.0,115050.0,0.0,16.02337366,,16.023410169491527,0.0,3,1,0,0,0,-2.2785094521138305e-06,11.653122095463512,2.774048509981004,0.0,2.774050788493052,1,0
2023-01-29,Costco,0.0,109818.0,0.0,16.02372926,,16.023473676542896,0.0,4,1,0,0,0,1.5950564918876253e-05,11.606579729048017,2.774070702314639,0.0,2.7740547518769287,1,0
2023-02-05,Costco,0.0,356272.0,0.0,12.06433057,,16.029988480921528,0.0,5,2,0,0,0,-0.24738994139898174,12.783449763044239,2.4902532122496064,0.0,2.7744612480261646,1,0
2023-02-12,Costco,0.0,428058.0,0.0,11.73375328,,16.181353179972938,0.0,6,2,0,0,0,-0.2748595775956221,12.96701397940143,2.462469584204553,0.0,2.7838595410117377,1,0
2023-02-19,Costco,0.0,309026.0,0.0,11.74107311,,16.04326498422713,0.0,7,2,0,0,0,-0.26816186595788394,12.641180694734931,2.4630932165258854,0.0,2.775289134356956,1,0
2023-02-26,Costco,0.0,336546.0,0.0,11.74142334,,16.006041009463722,0.0,8,2,0,0,0,-0.26643800718380184,12.726490120061438,2.4631230455520092,0.0,2.7729662140722557,1,0
2023-03-05,Costco,0.0,125602.0,0.0,16.01791771,,16.00963205492951,0.0,9,3,1,0,0,0.0005175418799170384,11.740873456456336,2.773707952542808,0.0,2.7731905445415,1,0
2023-03-12,Costco,0.0,125182.0,0.0,16.02510473,,16.02014937044189,0.0,10,3,1,0,0,0.00030932043413112176,11.737523957344191,2.7741565381987945,0.0,2.773847265594366,1,0
2023-03-19,Costco,0.0,121338.0,0.0,16.01605103,,16.012329913206738,0.0,11,3,1,0,0,0.00023239071474501216,11.706335318749604,2.7735914087566003,0.0,2.7733590450403947,1,0
2023-03-26,Costco,0.0,120410.0,0.0,15.99793157,,15.995733614449831,0.0,12,3,1,0,0,0.00013740886183444267,11.698657864886265,2.772459437007806,0.0,2.7723220375857043,1,0
2023-04-02,Costco,0.0,119944.0,0.0,15.99643234,,15.994946077042322,0.0,13,4,1,0,0,9.29207857607306e-05,11.694780246174739,2.7723657186263235,0.0,2.7722728021574317,1,0
2023-04-09,Costco,0.0,107878.0,0.0,16.01203878,,16.01027630554835,0.0,14,4,1,0,0,0.00011008394970923874,11.588756237964276,2.773340863060944,0.0,2.7732307851700284,1,0
2023-04-16,Costco,0.0,134696.0,0.0,16.02165662,,16.020851828209203,0.0,15,4,1,0,0,5.023401997772403e-05,11.810775666337635,2.7739413457819606,0.0,2.773891113023669,1,0
2023-04-23,Costco,0.0,127646.0,0.0,16.0226456,,16.021442871017264,0.0,16,4,1,0,0,7.506995421202589e-05,11.757016086495147,2.7740030715760517,0.0,2.7739280044394476,1,0
2023-04-30,Costco,0.0,125282.0,0.0,16.0162135,,16.015333195000878,0.0,17,4,1,0,0,5.496638679969301e-05,11.738322475337306,2.773601552903596,0.0,2.7735465880273926,1,0
2023-05-07,Costco,0.0,127336.0,0.0,16.02014968,,16.01840027635587,0.0,18,5,1,0,0,0.00010921213192016666,11.75458454110969,2.7738472849174136,0.0,2.7737380787487043,1,0
2023-05-14,Costco,0.0,124716.0,0.0,16.021688,,16.021311333461615,0.0,19,5,1,0,0,2.351034385061901e-05,11.733794431376422,2.773943304379003,0.0,2.773919794311516,1,0
2023-05-21,Costco,0.0,154358.0,0.0,16.02982586,,16.029449770683804,0.0,20,5,1,0,0,2.3462397123807932e-05,11.947029858843075,2.774451103181294,0.0,2.7744276410594084,1,0
2023-05-28,Costco,0.0,163300.0,0.0,15.91436424,,16.03063438642661,0.0,21,5,1,0,0,-0.00725299720671424,12.003344278958556,2.7672221127165404,0.0,2.7745015407870284,1,0
2023-06-04,Costco,0.0,157192.0,0.0,15.92689221,,16.02205495381319,0.0,22,6,0,1,0,-0.005939484297583175,11.965223267097032,2.7680090144938703,0.0,2.773966207684259,1,0
2023-06-11,Costco,0.0,174664.0,0.0,15.95676316,,16.039742976968675,0.0,23,6,0,1,0,-0.005173388195049422,12.070619407342953,2.7698827619292206,0.0,2.775069578430226,1,0
2023-06-18,Costco,0.0,167800.0,0.0,15.93733433,,16.028949215549602,0.0,24,6,0,1,0,-0.005715588983258302,12.030528073015242,2.7686644278842247,0.0,2.774396413353093,1,0
2023-06-25,Costco,0.0,471776.0,0.0,12.17853439,,16.040925409966565,0.0,25,6,0,1,0,-0.24078355339566515,13.064259575649546,2.4996749258133657,0.0,2.77514329466233,1,0
2023-07-02,Costco,0.0,472062.0,0.0,11.75239401,,16.018264503441497,0.0,26,7,0,1,0,-0.2663129012837179,13.064865611873461,2.4640569653687807,0.0,2.7737296026532485,1,0
2023-07-09,Costco,0.0,382974.0,0.0,11.7385681,,16.0389592760181,0.0,27,7,0,1,0,-0.26812158457488977,12.85572238074099,2.4628798393292666,0.0,2.7750207172921075,1,0
2023-07-16,Costco,0.0,393720.0,0.0,11.74394057,,16.02245775729647,0.0,28,7,0,1,0,-0.2670325147431314,12.883395275743148,2.4633374114029523,0.0,2.7739913479313225,1,0
2023-07-23,Costco,0.0,394440.0,0.0,11.73227279,,16.001427486712224,0.0,29,7,0,1,0,-0.2667983653494278,12.885222316446265,2.462343402634862,0.0,2.7726779361796132,1,0
2023-07-30,Costco,0.0,225420.0,0.0,13.10027557,,16.022158697158698,0.0,30,7,0,1,0,-0.18236513458556936,12.32572060779607,2.5726332658637174,0.0,2.7739726826969795,1,0
2023-08-06,Costco,0.0,134184.0,0.0,15.95038261,,15.937172022065928,0.0,31,8,0,1,0,0.0008289166933619363,11.80696727137459,2.7694828170309185,0.0,2.7686542436992663,1,0
2023-08-13,Costco,0.0,130432.0,0.0,15.98942943,,15.982444447847593,0.0,32,8,0,1,0,0.0004370409154368371,11.778607297142342,2.771927843282383,0.0,2.7714908978415105,1,0
2023-08-20,Costco,0.0,133846.0,0.0,15.89239813,,15.88571409383954,0.0,33,8,0,1,0,0.00042075767705340716,11.804445164303226,2.7658408898660864,0.0,2.7654202206827225,1,0
2023-08-27,Costco,0.0,120628.0,0.0,15.96027821,,15.955718876300272,0.0,34,8,0,1,0,0.00028574918717705344,11.700466708798343,2.770103023573993,0.0,2.7698173152053394,1,0
2023-09-03,Costco,0.0,123752.0,0.0,16.01239285,,16.0075274494607,0.0,35,9,0,0,1,0.0003039445382595485,11.726034841916501,2.773362975553313,0.0,2.773059077196837,1,0
2023-09-10,Costco,0.0,114850.0,0.0,16.00071101,,15.996254263835713,0.0,36,9,0,0,1,0.00027861186067568156,11.651382208117244,2.772633159377437,0.0,2.772354586321838,1,0
2023-09-17,Costco,0.0,143790.0,0.0,14.75674637,,15.999178213966697,0.0,37,9,0,0,1,-0.07765597878534158,11.876109180821787,2.691700359235964,0.0,2.772537359293646,1,0
2023-09-24,Costco,0.0,139126.0,0.0,14.80439127,,16.00690306725709,0.0,38,9,0,0,1,-0.0751245754537544,11.843135276332786,2.6949238441935566,0.0,2.773020070899139,1,0
2023-10-01,Costco,0.0,109108.0,0.0,16.00504014,,16.00183708235639,0.0,39,10,0,0,1,0.00020016811989309602,11.600093496355584,2.7729036813849417,0.0,2.772703533296014,1,0
2023-10-08,Costco,0.0,110978.0,0.0,16.00443926,,16.000825408832217,0.0,40,10,0,0,1,0.0002258540466162362,11.617087262452415,2.7728661375066075,0.0,2.772640308961177,1,0
2023-10-15,Costco,0.0,119616.0,0.0,15.38581427,,16.03710831098081,0.0,41,10,0,0,1,-0.040611688114300604,11.692041890815235,2.733445933600306,0.0,2.774905306321961,1,0
2023-10-22,Costco,0.0,117992.0,0.0,15.26714608,,16.03249429724513,0.0,42,10,0,0,1,-0.047737314173044165,11.678372104539338,2.725703204579065,0.0,2.7746175563411533,1,0
2023-10-29,Costco,0.0,122518.0,0.0,15.25987186,,16.024354951259227,0.0,43,10,0,0,1,-0.04770757347703103,11.716013236947985,2.72522662870441,0.0,2.7741097493450435,1,0
2023-11-05,Costco,0.0,123946.0,0.0,15.28761896,,16.02602549774411,0.0,44,11,0,0,1,-0.04607546255608119,11.727601265865568,2.7270432825038653,0.0,2.774213994378207,1,0
2023-11-12,Costco,0.0,116934.0,0.0,15.88846409,,16.01205130930867,0.0,45,11,0,0,1,-0.007718387664472637,11.66936495205008,2.76559331697188,0.0,2.7733416455536637,1,0
2023-11-19,Costco,0.0,116332.0,0.0,16.00118334,,15.99967691488082,0.0,46,11,0,0,1,9.415347117291972e-05,11.664203451132721,2.7726626782549677,0.0,2.7725685292159548,1,0
2023-11-26,Costco,0.0,93356.0,0.0,16.00776833,,16.006704864309125,0.0,47,11,0,0,1,6.643876424861084e-05,11.444175421141113,2.7730741250377795,0.0,2.773007688480488,1,0
2023-12-03,Costco,0.0,106570.0,0.0,16.00339514,,16.002499530904043,0.0,48,12,0,0,0,5.596682532171826e-05,11.576557325215003,2.772800895979341,0.0,2.772744930720104,1,0
2023-12-10,Costco,0.0,107672.0,0.0,15.98369251,,15.983572012333298,0.0,49,12,0,0,0,7.538844671861611e-06,11.586844847913552,2.7715689843587947,0.0,2.77156144554254,1,0
2023-12-17,Costco,0.0,102276.0,0.0,16.00513102,,16.00464199124042,0.0,50,12,0,0,0,3.0555432595669174e-05,11.535430320310297,2.772909359580135,0.0,2.7728788046143467,1,0
2023-12-24,Costco,0.0,95338.0,0.0,15.9843137,,15.983905273314594,0.0,51,12,0,0,0,2.555237149004519e-05,11.465183750984767,2.7716078475894887,0.0,2.7715822955444547,1,0
2023-12-31,Costco,0.0,80972.0,0.0,15.97749667,,15.976891314548194,0.0,52,12,0,0,0,3.788943918370258e-05,11.301858694881467,2.7711812741241904,0.0,2.771143385402793,1,0
2024-01-07,Costco,0.0,102934.0,0.0,15.97416655,,15.973498912114383,0.0,53,1,0,0,0,4.179659630554333e-05,11.541843285127612,2.77097282675861,0.0,2.7709310310357576,1,0
2024-01-14,Costco,0.0,104566.0,0.0,15.99767496,,15.997060511015913,0.0,54,1,0,0,0,3.841011813787709e-05,11.557573729972326,2.7724433966805337,0.0,2.7724049873000456,1,0
2024-01-21,Costco,0.0,102540.0,0.0,15.99126936,,15.990933806607638,0.0,55,1,0,0,0,2.0983977322419634e-05,11.538008245337691,2.7720429083104556,0.0,2.772021924553294,1,0
2024-01-28,Costco,0.0,107700.0,0.0,15.99622897,,15.995612106582488,0.0,56,1,0,0,0,3.8564539662555575e-05,11.58710486314448,2.7723530050856757,0.0,2.772314441289606,1,0
2024-02-04,Costco,0.0,312272.0,0.0,12.08362639,,16.00757974258534,0.0,57,2,0,0,0,-0.2451309576891474,12.651629881870983,2.491851345303993,0.0,2.773062343974882,1,0
2024-02-11,Costco,0.0,364206.0,0.0,11.71432903,,15.99252761,0.0,58,2,0,0,0,-0.2675123460362123,12.805474920604523,2.46081279588503,0.0,2.7721215887749313,1,0
2024-02-18,Costco,0.0,277358.0,0.0,11.72101183,,15.968305084745763,0.0,59,2,0,0,0,-0.2659827221614851,12.533064369487796,2.461383114040082,0.0,2.770605825395218,1,0
2024-02-25,Costco,0.0,302920.0,0.0,11.72153671,,15.947583465818761,0.0,60,2,0,0,0,-0.26499605817249083,12.621224023227759,2.461427894154257,0.0,2.769307310907313,1,0
2024-03-03,Costco,0.0,225354.0,0.0,11.74534954,,16.014700636942678,0.0,61,3,1,0,0,-0.2665895038396252,12.32542777812767,2.4634573784172886,0.0,2.7735070902197037,1,0
2024-03-10,Costco,0.0,101582.0,0.0,16.00053691,,15.993951869765247,0.0,62,3,1,0,0,0.00041172064842842637,11.528621633076552,2.772622278551762,0.0,2.7722106426370225,1,0
2024-03-17,Costco,0.0,104500.0,0.0,16.00252593,,15.99704411652267,0.0,63,3,1,0,0,0.00034267664934861664,11.556942350387002,2.7727465804045255,0.0,2.77240396245541,1,0
2024-03-24,Costco,0.0,103908.0,0.0,15.96103245,,15.955899905789162,0.0,64,3,1,0,0,0.0003216706197171071,11.5512611712358,2.7701502797789885,0.0,2.7698286608841736,1,0
2024-03-31,Costco,0.0,86930.0,0.0,16.01125089,,16.007702547360676,0.0,65,3,1,0,0,0.00022166470352780188,11.37285847607311,2.7732916557491234,0.0,2.7730700156095858,1,0
2024-04-07,Costco,0.0,105248.0,0.0,15.94701258,,15.943985110908539,0.0,66,4,1,0,0,0.00018988158044574988,11.564074748988784,2.769271512628633,0.0,2.769081649073413,1,0
2024-04-14,Costco,0.0,92296.0,0.0,15.88993196,,15.887395871688797,0.0,67,4,1,0,0,0.00015962894936882854,11.432756082607126,2.765685698601131,0.0,2.765526082391107,1,0
2024-04-21,Costco,0.0,107612.0,0.0,16.00624596,,16.003577652676366,0.0,68,4,1,0,0,0.00016673192591953878,11.586287444655033,2.7729790185642607,0.0,2.772812300536564,1,0
2024-04-28,Costco,0.0,105836.0,0.0,15.95989928,,15.958341740822611,0.0,69,4,1,0,0,9.760031478744935e-05,11.569646005179733,2.7700792812248074,0.0,2.769981685672621,1,0
2024-05-05,Costco,0.0,106292.0,0.0,15.98686392,,15.986395808248044,0.0,70,5,1,0,0,2.9281881767984075e-05,11.573945302796174,2.7717673800305964,0.0,2.7717380985775346,1,0
2024-05-12,Costco,0.0,121446.0,0.0,15.99469591,,15.991857302778875,0.0,71,5,1,0,0,0.00017750328604004828,11.70722499852359,2.772257161654645,0.0,2.772079674120449,1,0
2024-05-19,Costco,0.0,145724.0,0.0,16.02150421,,16.020366390844345,0.0,72,5,1,0,0,7.102329172115063e-05,11.889469700649684,2.7739318329875884,0.0,2.773860812217902,1,0
2024-05-26,Costco,0.0,181002.0,0.0,16.02065834,,16.01979129608556,0.0,73,5,1,0,0,5.4123296515884434e-05,12.106263359910672,2.77387903567724,0.0,2.773824913845337,1,0
2024-06-02,Costco,0.0,159520.0,0.0,15.6950741,,16.02387694988384,0.0,74,6,0,1,0,-0.02051955659121707,11.979924585195665,2.753346911531577,0.0,2.774079919220443,1,0
2024-06-09,Costco,0.0,187834.0,0.0,15.66095158,,15.956955149482315,0.0,75,6,0,1,0,-0.0185501285620846,12.143313873033344,2.7511704537229247,0.0,2.7698947937131986,1,0
2024-06-16,Costco,0.0,179752.0,0.0,15.74287774,,16.02573119086223,0.0,76,6,0,1,0,-0.017649956029682556,12.099333402086067,2.7563880560111023,0.0,2.774195629900731,1,0
2024-06-23,Costco,0.0,513518.0,0.0,12.16460533,,15.81338216608117,0.0,77,6,0,1,0,-0.23073981250561282,13.14904036129043,2.4985305326348044,0.0,2.760856554090865,1,0
2024-06-30,Costco,0.0,480716.0,0.0,11.77093461,,16.113225483655768,0.0,78,6,0,1,0,-0.2694861359732297,13.083031938121136,2.4656333242369337,0.0,2.779640393390109,1,0
2024-07-07,Costco,0.0,421164.0,0.0,11.78164895,,16.00639012032932,0.0,79,7,0,1,0,-0.2639409097597579,12.950777585503712,2.4665431472049146,0.0,2.7729880250283934,1,0
2024-07-14,Costco,0.0,414274.0,0.0,11.7944894,,15.994458616010855,0.0,80,7,0,1,0,-0.2625890201626818,12.934282869639551,2.467632422393158,0.0,2.772242325752123,1,0
2024-07-21,Costco,0.0,404624.0,0.0,11.79392315,,16.02481910684002,0.0,81,7,0,1,0,-0.26402144876843625,12.910713519801334,2.4675844115319854,0.0,2.7741387145583114,1,0
